Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
Ishares msci usa esg select etf-ishares msci usa esg select etf,SUSA,"",241577.0,23080000.0,0.00064148,0.0005,3207,55312.0,29.695327,addition,No Data,Q2 2017,FINANCE,13F,06/30/2021,82.5172,103.33
Prometheus biosciences inc,RXDX,"",939178.0,23067000.0,0.000641119,0.0002,3208,593261.0,171.503858,addition,2.4164523,Q1 2021,HEALTH CARE,13F,06/30/2021,22.2396,31.86
Vanguard tax-exempt bond etf,VTEB,"",416342.0,23024000.0,0.000639924,0.0005,3209,106195.0,34.240215,addition,No Data,Q4 2017,FINANCE,13F,06/30/2021,54.2422,54.69
Stellantis nv,STLA,"",1166766.0,22997000.0,0.000639174,0.0006,3210,68107.0,6.199103,addition,0.0752452,Q2 2020,CONSUMER DISCRETIONARY,13F,06/30/2021,17.9021,19.94
Acacia research corp,ACTG,"",3396375.0,22960000.0,0.000638145,0.0006,3211,358470.0,11.799908,addition,6.8465040,Q3 2010,INDUSTRIALS,13F,06/30/2021,5.9908,5.73
Gohealth  inc.,GOCO,"",2045712.0,22931000.0,0.000637339,0.0015,3212,-2352692.0,-53.489675,reduction,1.7846411,Q3 2020,FINANCE,13F,06/30/2021,12.77,5.4
Hbt financial  inc.,HBT,"",1312015.0,22843000.0,0.000634893,0.0006,3213,51777.0,4.10851,addition,4.7992962,Q4 2019,FINANCE,13F,06/30/2021,16.7472,18.03
Curo group holdings corp,CURO,"",1338483.0,22754000.0,0.00063242,0.0006,3214,-7438.0,-0.552633,reduction,3.2307376,Q1 2018,FINANCE,13F,06/30/2021,17.85,17.18
Harvard bioscience inc,HBIO,"",2731424.0,22752000.0,0.000632364,0.0005,3215,-236124.0,-7.956872,reduction,6.7007547,Q1 2017,HEALTH CARE,13F,06/30/2021,3.51,7.53
Ishares esg usd corporate bond etf,SUSC,"",819306.0,22711000.0,0.000631225,0.0006,3216,0.0,0.0,,No Data,Q2 2018,FINANCE,13F,06/30/2021,27.72,27.59
Newpark resource inc,NR,"",6549062.0,22659000.0,0.000629779,0.0006,3217,-260144.0,-3.820475,reduction,7.1123544,Q2 2010,ENERGY,13F,06/30/2021,8.3,3.4
National grid plc adr,NGG,"",353948.0,22632000.0,0.000629029,0.0006,3218,30163.0,9.31575,addition,0.0489296,Q3 2018,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2021,59.6405,64.08
Southern first bancshares inc,SFST,"",440930.0,22558000.0,0.000626972,0.0006,3219,-13164.0,-2.898959,reduction,5.5814412,Q2 2016,FINANCE,13F,06/30/2021,35.44,53.87
Advanced micro devices inc,AMD,CALL,240000.0,22543000.0,0.000626555,0.0022,3220,-710000.0,-74.736842,reduction,N/A,Q4 2020,INFORMATION TECHNOLOGY,13F,06/30/2021,,120.23
Genetron holdings ltd ads,GTH,"",1116674.0,22489000.0,0.000625054,0.0007,3221,37021.0,3.428972,addition,1.2565009,Q2 2020,HEALTH CARE,13F,06/30/2021,12.5986,13.77
National energy services reunited corp,NESR,"",1569473.0,22364000.0,0.00062158,0.0004,3222,387023.0,32.730602,addition,1.7274936,Q4 2018,FINANCE,13F,06/30/2021,10.1138,11.7
Khosla ventures acquisition co,KVSA,"",2259644.0,22348000.0,0.000621135,0.0007,3223,-1982.0,-0.087636,reduction,6.3669879,Q1 2021, ,13F,06/30/2021,10.1,9.99
National cinemedia inc,NCMI,"",4405793.0,22338000.0,0.000620857,0.0006,3224,-329549.0,-6.95935,reduction,5.4354685,Q4 2009,INDUSTRIALS,13F,06/30/2021,10.53,3.18
Commercial vehicle group inc,CVGI,"",2098469.0,22306000.0,0.000619968,0.0002,3225,1462666.0,230.050189,addition,6.3633947,Q4 2010,INDUSTRIALS,13F,06/30/2021,9.815,10.04
Mesa air group inc,MESA,"",2388131.0,22281000.0,0.000619273,0.001,3226,-179155.0,-6.978381,reduction,6.6538382,Q3 2018,TRANSPORTS,13F,06/30/2021,9.35,7.54
Cnb financial corp. (pa),CCNE,"",973975.0,22226000.0,0.000617745,0.0007,3227,-37420.0,-3.69984,reduction,5.7684498,Q2 2011,FINANCE,13F,06/30/2021,23.83,25.67
Angi homeservices inc,ANGI,"",1643677.0,22223000.0,0.000617661,0.0007,3228,-126813.0,-7.162593,reduction,1.9991700,Q4 2011,COMMUNICATIONS,13F,06/30/2021,14.94,12.53
Carter bank and trust,CARE,"",1767452.0,22111000.0,0.000614548,0.0007,3229,-34168.0,-1.896515,reduction,6.6780097,Q2 2019,FINANCE,13F,06/30/2021,18.85,14.98
Aligos therapeutics  inc.,ALGS,"",1084044.0,22099000.0,0.000614215,0.0005,3230,388166.0,55.780755,addition,2.5441791,Q4 2020,HEALTH CARE,13F,06/30/2021,24.9074,15.93
Heritage insurance holdings inc,HRTG,"",2559145.0,21958000.0,0.000610296,0.0008,3231,-26672.0,-1.031473,reduction,9.1374513,Q2 2014,FINANCE,13F,06/30/2021,12.8,6.54
Clearpoint neuro inc,CLPT,"",1149210.0,21940000.0,0.000609796,0.0002,3232,829123.0,259.030514,addition,5.1380161,Q4 2019,HEALTH CARE,13F,06/30/2021,18.934,16.73
Rekor systems inc,REKR,"",2158632.0,21932000.0,0.000609573,0.0004,3233,1439756.0,200.278769,addition,4.9238816,Q4 2019,FINANCE,13F,06/30/2021,10.7961,13.6
Gcm grosvenor class a,GCMG,"",2104183.0,21925000.0,0.000609379,0.0001,3234,1908108.0,973.15211,addition,4.9342316,Q1 2021,FINANCE,13F,06/30/2021,,11.45
Gt biopharma,GTBP,"",1413391.0,21907000.0,0.000608878,,3235,1413391.0,,new,6.6897476,Q2 2021,HEALTH CARE,13F,06/30/2021,15.5,6.46
Spirit of tx bancshares inc,STXB,"",958258.0,21888000.0,0.00060835,0.0007,3236,-99186.0,-9.379787,reduction,5.5812771,Q2 2018,FINANCE,13F,06/30/2021,21.9,24.33
Contextlogic inc,WISH,"",1660746.0,21871000.0,0.000607878,0.0018,3237,-2254712.0,-57.584885,reduction,0.2976247,Q4 2020,INFORMATION TECHNOLOGY,13F,06/30/2021,17.59,5.1
Emcore corp.,EMKR,"",2371950.0,21868000.0,0.000607794,0.0001,3238,1704143.0,255.184956,addition,6.4307424,Q3 2015,INFORMATION TECHNOLOGY,13F,06/30/2021,8.4992,7.48
First bancorp inc (me),FNLC,"",742452.0,21864000.0,0.000607683,0.0007,3239,-87613.0,-10.554957,reduction,6.7578611,Q1 2016,FINANCE,13F,06/30/2021,27.34,29.67
Cogent biosciences inc,COGT,"",2677388.0,21714000.0,0.000603514,0.0001,3240,2109352.0,371.341253,addition,6.7188666,Q4 2020,HEALTH CARE,13F,06/30/2021,,8.48
Palo alto networks inc note 0.375% 6/0,DEBT-PALO,PRN,15888000.0,21608000.0,0.000600568,,3241,15888000.0,,new,N/A,Q2 2021, ,13F,06/30/2021,,
Aeglea biotherapeutics inc,AGLE,"",3103879.0,21605000.0,0.000600485,0.0008,3242,-246433.0,-7.355524,reduction,6.3261122,Q1 2017,HEALTH CARE,13F,06/30/2021,8.98,7.32
Telefonica ads adr,TEF,"",4589771.0,21572000.0,0.000599567,0.0005,3243,608158.0,15.274162,addition,0.0814070,Q3 2020,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2021,4.5525,4.35
Dzs inc,DZSI,"",1038764.0,21554000.0,0.000599067,0.0004,3244,113372.0,12.251241,addition,3.8192364,Q1 2017,INFORMATION TECHNOLOGY,13F,06/30/2021,11.0575,10.9
Uber technologies inc,UBER,PUT,428300.0,21467000.0,0.000596649,,3245,428300.0,,new,N/A,Q4 2020,CONSUMER DISCRETIONARY,13F,06/30/2021,,43.82
Nn inc,NNBR,"",2920655.0,21466000.0,0.000596621,0.0006,3246,-163721.0,-5.308075,reduction,6.7869259,Q2 2011,MATERIALS,13F,06/30/2021,17.18,4.99
Yellow corporation,YELL,"",3296911.0,21464000.0,0.000596566,0.0003,3247,2262353.0,218.678218,addition,N/A,Q1 2021,TRANSPORTS,13F,06/30/2021,,
Bce inc. (bell telephone of canada),BCE,"",434889.0,21448000.0,0.000596121,0.0005,3248,36024.0,9.031627,addition,0.0479425,Q1 2017,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2021,45.4863,51.47
Treace medical concepts inc,TMCI,"",682341.0,21331000.0,0.000592869,,3249,682341.0,,new,1.2927607,Q2 2021,HEALTH CARE,13F,06/30/2021,31.26,23.06
Lexicon pharmaceuticals inc,LXRX,"",4646859.0,21329000.0,0.000592814,0.0007,3250,742712.0,19.023669,addition,3.2163880,Q2 2011,HEALTH CARE,13F,06/30/2021,10.4208,5.29
Harmony gold mining co. ltd. adr,HMY,"",5697932.0,21253000.0,0.000590701,0.0007,3251,297907.0,5.516771,addition,0.9249106,Q1 2017,MATERIALS,13F,06/30/2021,2.7539,3.62
Vaneck vectors semiconductor etf,SMH,"",80835.0,21199000.0,0.0005892,0.0003,3252,42506.0,110.897754,addition,No Data,Q3 2019,INFORMATION TECHNOLOGY,13F,06/30/2021,194.1027,273.64
Virnetx holding corp,VHC,"",4959709.0,21177000.0,0.000588589,0.0008,3253,-101859.0,-2.0124,reduction,6.9797478,Q4 2010,INFORMATION TECHNOLOGY,13F,06/30/2021,3.55,3.85
Del taco restaurants inc,TACO,"",2114690.0,21167000.0,0.000588311,0.0006,3254,-193808.0,-8.395416,reduction,5.8107983,Q2 2016,CONSUMER DISCRETIONARY,13F,06/30/2021,12.12,8.34
Eiger biopharmaceuticals inc,EIGR,"",2476122.0,21097000.0,0.000586365,0.0007,3255,-34810.0,-1.386338,reduction,7.2931551,Q2 2016,HEALTH CARE,13F,06/30/2021,10.5,6.74
Spdr s&p midcap 400 etf,MDY,"",42904.0,21066000.0,0.000585504,0.0008,3256,-16493.0,-27.767396,reduction,No Data,Q1 2015,FINANCE,13F,06/30/2021,397.47,509.14
Highland transcend partners i corp.,HTPA.UN,"",2100092.0,21042000.0,0.000584837,0.0006,3257,-1917.0,-0.091198,reduction,No Data,Q4 2020,FINANCE,13F,06/30/2021,10.5,10.65
Identiv inc,INVE,"",1235031.0,20995000.0,0.00058353,0.0001,3258,932392.0,308.087193,addition,5.5732031,Q1 2017,INFORMATION TECHNOLOGY,13F,06/30/2021,14.5005,19.16
Ishares msci canada etf,EWC,"",562853.0,20978000.0,0.000583058,0.0007,3259,-86824.0,-13.364179,reduction,No Data,Q3 2009,FINANCE,13F,06/30/2021,27.75,39.18
Crh plc adr,CRH,"",411590.0,20925000.0,0.000581585,0.0018,3260,-921771.0,-69.131391,reduction,0.0529446,Q2 2017,MATERIALS,13F,06/30/2021,39.11,47.94
Neogames s.a.,NGMS,"",340399.0,20925000.0,0.000581585,0.0003,3261,77696.0,29.575604,addition,1.3338171,Q4 2020,COMMUNICATIONS,13F,06/30/2021,41.636,37.15
Teck resources ltd,TECK,"",903090.0,20808000.0,0.000578333,0.0005,3262,-26620.0,-2.863258,reduction,0.1721302,Q1 2017,MATERIALS,13F,06/30/2021,19.64,27.9
Vine energy inc class a,VEI,"",1334631.0,20807000.0,0.000578305,,3263,1334631.0,,new,3.2519677,Q2 2021,ENERGY,13F,06/30/2021,15.59,17.07
Magenta therapeutics inc,MGTA,"",2127098.0,20802000.0,0.000578166,0.0007,3264,177190.0,9.087095,addition,3.6318884,Q2 2018,HEALTH CARE,13F,06/30/2021,12.0534,6.4
Beam glbl,BEEM,"",542903.0,20798000.0,0.000578055,0.0002,3265,401511.0,283.970097,addition,6.0784511,Q4 2019,ENERGY,13F,06/30/2021,43.5344,31.5
South jersey industries inc,SJIV,"",372516.0,20786000.0,0.000577722,,3266,372516.0,,new,0.7432882,Q2 2021,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2021,55.8,50.83
Cenovus energy inc,CVE,"",2168210.0,20772000.0,0.000577332,0.0005,3267,-35449.0,-1.608643,reduction,0.1074690,Q1 2017,ENERGY,13F,06/30/2021,7.59,11.98
Radiant logistics inc,RLGT,"",2996375.0,20766000.0,0.000577166,0.0006,3268,-130037.0,-4.159305,reduction,6.0024666,Q1 2016,TRANSPORTS,13F,06/30/2021,5.17,6.73
Molecular templates inc,MTEM,"",2653904.0,20756000.0,0.000576888,0.0011,3269,-407804.0,-13.319494,reduction,4.7270940,Q1 2017,HEALTH CARE,13F,06/30/2021,41.46,5.22
Artesian resources corp  class a,ARTNA,"",564150.0,20744000.0,0.000576554,0.0007,3270,-22261.0,-3.796143,reduction,6.6217268,Q1 2016,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2021,34.55,40.22
Southwest airls co note 1.250% 5/0,DEBT-SOUT,PRN,13655000.0,20679000.0,0.000574748,0.0007,3271,215000.0,1.599702,addition,N/A,Q2 2020, ,13F,06/30/2021,,
Alkami technology inc,ALKT,"",579144.0,20657000.0,0.000574136,,3272,579144.0,,new,0.6642570,Q2 2021, ,13F,06/30/2021,35.67,30.0
Anheuser-busch inbev sa adr,BUD,"",286765.0,20650000.0,0.000573942,0.0005,3273,28643.0,11.096691,addition,0.0142016,Q4 2015,CONSUMER STAPLES,13F,06/30/2021,63.7829,61.22
Liberty tripadvisor holdings inc a,LTRPA,"",5071249.0,20638000.0,0.000573608,0.001,3274,-359746.0,-6.623943,reduction,7.0151238,Q3 2014,COMMUNICATIONS,13F,06/30/2021,13.19,3.09
Kirklands inc,KIRK,"",899922.0,20589000.0,0.000572246,0.0002,3275,646356.0,254.906415,addition,6.6775976,Q2 2011,CONSUMER DISCRETIONARY,13F,06/30/2021,21.2908,22.48
Universal logistics holdings inc,ULH,"",883004.0,20575000.0,0.000571857,0.0007,3276,-10251.0,-1.147601,reduction,12.0221031,Q1 2016,TRANSPORTS,13F,06/30/2021,21.95,21.08
Luna innovations inc,LUNA,"",1899185.0,20568000.0,0.000571663,0.0006,3277,-101087.0,-5.053663,reduction,5.9724604,Q1 2017,INDUSTRIALS,13F,06/30/2021,5.23,9.74
Athersys inc,ATHX,"",14277137.0,20559000.0,0.000571412,0.0007,3278,138351.0,0.978521,addition,6.3101947,Q2 2016,HEALTH CARE,13F,06/30/2021,1.955,1.17
Summit hotel pptys inc note 1.500% 2/1,DEBT-SUMM,PRN,19950000.0,20558000.0,0.000571385,0.0009,3279,-6450000.0,-24.431818,reduction,N/A,Q1 2021, ,13F,06/30/2021,,
Viant technology inc,DSP,"",690148.0,20553000.0,0.000571246,0.0012,3280,-68484.0,-9.027302,reduction,5.3835541,Q1 2021,INFORMATION TECHNOLOGY,13F,06/30/2021,52.89,11.75
Quotient ltd,QTNT,"",5646414.0,20552000.0,0.000571218,0.0006,3281,-6930.0,-0.122582,reduction,5.5580890,Q2 2019,HEALTH CARE,13F,06/30/2021,6.31,2.53
Blackrock intermediate muni income bond etf-blackrock intermediate muni income bond etf,INMU,"",800000.0,20509000.0,0.000570023,0.0006,3282,0.0,0.0,,No Data,Q1 2021,FINANCE,13F,06/30/2021,25.21,25.53
Casa systems inc,CASA,"",2310860.0,20496000.0,0.000569661,0.0007,3283,-128878.0,-5.282452,reduction,2.7018711,Q1 2018,INFORMATION TECHNOLOGY,13F,06/30/2021,17.22,6.33
Playags inc,AGS,"",2070016.0,20493000.0,0.000569578,0.0005,3284,-93526.0,-4.322819,reduction,5.6440604,Q1 2018,INFORMATION TECHNOLOGY,13F,06/30/2021,22.05,8.82
Credit suisse group adr,CS,"",1951854.0,20474000.0,0.00056905,0.0005,3285,414377.0,26.951753,addition,0.0736341,Q3 2020,FINANCE,13F,06/30/2021,10.5766,10.31
Kins technology group inc.,KINZU,"",2000000.0,20460000.0,0.000568661,0.0006,3286,0.0,0.0,,7.2463768,Q4 2020,FINANCE,13F,06/30/2021,10.29,10.25
James hardie industries plc adr,JHX,"",598221.0,20454000.0,0.000568494,0.0005,3287,-4668.0,-0.774272,reduction,0.1343938,Q3 2020,MATERIALS,13F,06/30/2021,30.58,39.33
Diamond s shipping inc,DSSI,"",2053010.0,20446000.0,0.000568272,0.0006,3288,114153.0,5.887644,addition,N/A,Q1 2019,TRANSPORTS,13F,06/30/2021,12.6799,
Healthcare services acquisition corp.,HCAR,"",2112000.0,20444000.0,0.000568216,,3289,2112000.0,,new,6.3768116,Q2 2021,FINANCE,13F,06/30/2021,9.68,9.76
Donegal group inc,DGICA,"",1402815.0,20439000.0,0.000568077,0.0005,3290,227512.0,19.357732,addition,5.4651224,Q1 2016,FINANCE,13F,06/30/2021,16.3378,14.25
Athira pharma  inc.,ATHA,"",1993048.0,20409000.0,0.000567243,0.0005,3291,1002599.0,101.226716,addition,5.3438745,Q3 2020,HEALTH CARE,13F,06/30/2021,20.6362,13.07
Arko corp.,ARKO:TASE,"",2217580.0,20380000.0,0.000566437,0.0004,3292,856524.0,62.930842,addition,N/A,Q4 2020, ,13F,06/30/2021,,
Apyx medical inc,APYX,"",1974248.0,20355000.0,0.000565742,0.0007,3293,-450163.0,-18.567933,reduction,5.7520101,Q1 2019,HEALTH CARE,13F,06/30/2021,6.77,14.3
Acm research inc,ACMR,"",198663.0,20307000.0,0.000564408,0.0024,3294,-818978.0,-80.478086,reduction,1.1236335,Q2 2018,INDUSTRIALS,13F,06/30/2021,60.53,106.17
Ampio pharmaceuticals inc,AMPE,"",12140676.0,20275000.0,0.000563519,0.0002,3295,8586527.0,241.591644,addition,6.0564700,Q2 2016,HEALTH CARE,13F,06/30/2021,1.629,1.56
Aquabounty technologies inc,AQB,"",3767379.0,20194000.0,0.000561268,0.0003,3296,2398677.0,175.251954,addition,5.3042448,Q1 2017,HEALTH CARE,13F,06/30/2021,5.5017,3.99
Prelude therapeutics inc.,PRLD,"",702842.0,20124000.0,0.000559322,0.0009,3297,21117.0,3.097583,addition,1.4924385,Q3 2020,HEALTH CARE,13F,06/30/2021,64.7899,17.58
Greif inc. class b,GEF.B,"",339888.0,20054000.0,0.000557376,0.0006,3298,355.0,0.104555,addition,1.5444032,Q2 2016,MATERIALS,13F,06/30/2021,59.999,65.26
Niu technologies,NIU,"",611283.0,19958000.0,0.000554708,0.0006,3299,16051.0,2.696596,addition,0.9085118,Q2 2020,CONSUMER DISCRETIONARY,13F,06/30/2021,17.1772,26.18
Cytosorbents crp,CTSOD,"",2641166.0,19941000.0,0.000554236,0.0007,3300,-187436.0,-6.626454,reduction,N/A,Q3 2016,HEALTH CARE,13F,06/30/2021,,
Xbiotech inc,XBIT,"",1201597.0,19900000.0,0.000553096,0.0007,3301,-155978.0,-11.489457,reduction,3.9554570,Q1 2016,HEALTH CARE,13F,06/30/2021,11.47,14.66
Mid penn bancorp  inc.,MPB,"",722624.0,19834000.0,0.000551262,0.0003,3302,299975.0,70.97497,addition,6.3239756,Q1 2017,FINANCE,13F,06/30/2021,28.5028,28.02
Sohucom ltd ads,SOHU,"",1065124.0,19811000.0,0.000550623,0.0005,3303,84881.0,8.659179,addition,2.7098032,Q3 2015,COMMUNICATIONS,13F,06/30/2021,28.797,20.26
Ishares core msci europe etf-ishares core msci europe etf,IEUR,"",345565.0,19793000.0,0.000550122,0.0006,3304,-3589.0,-1.027913,reduction,No Data,Q4 2015,FINANCE,13F,06/30/2021,49.85,58.88
Investors title co.,ITIC,"",113328.0,19789000.0,0.000550011,0.0006,3305,-3552.0,-3.039014,reduction,5.9831415,Q2 2016,FINANCE,13F,06/30/2021,159.04,193.8
Paratek pharmaceuticals inc,PRTK,"",2897320.0,19759000.0,0.000549177,0.0007,3306,-581120.0,-16.70634,reduction,5.9377805,Q2 2015,HEALTH CARE,13F,06/30/2021,13.24,5.02
Abcellera biologics inc.,ABCL,"",897187.0,19738000.0,0.000548594,0.0009,3307,41714.0,4.876133,addition,0.3219141,Q4 2020,HEALTH CARE,13F,06/30/2021,35.8544,15.71
Kala pharmaceuticals inc,KALA,"",3719412.0,19712000.0,0.000547871,0.0007,3308,402065.0,12.120077,addition,5.7247180,Q3 2017,HEALTH CARE,13F,06/30/2021,10.0984,1.74
Amalgamated bank,AMAL,"",1260468.0,19702000.0,0.000547593,0.0006,3309,-46.0,-0.003649,reduction,4.0535242,Q3 2018,FINANCE,13F,06/30/2021,17.91,18.36
Compugen ltd,CGEN,"",2378179.0,19692000.0,0.000547315,0.0006,3310,-37490.0,-1.551951,reduction,2.8339343,Q4 2019,HEALTH CARE,13F,06/30/2021,12.8,6.49
Guaranty bancshares inc,GNTY,"",577122.0,19662000.0,0.000546481,0.0007,3311,-55573.0,-8.783537,reduction,4.7862416,Q2 2017,FINANCE,13F,06/30/2021,32.78,37.54
Nomura holdings inc. ads adr,NMR,"",3861133.0,19653000.0,0.000546231,0.0006,3312,-70831.0,-1.801415,reduction,0.1194080,Q3 2020,FINANCE,13F,06/30/2021,5.36,4.61
Lawson products  inc.,LAWS,"",366207.0,19597000.0,0.000544675,0.0006,3313,-39706.0,-9.781899,reduction,4.0338511,Q1 2016,INDUSTRIALS,13F,06/30/2021,24.67,50.7
Mei pharma inc,MEIP,"",6868534.0,19575000.0,0.000544063,0.0008,3314,-593711.0,-7.956198,reduction,6.0956918,Q1 2017,HEALTH CARE,13F,06/30/2021,2.62,2.82
Greenlight capital re  ltd.,GLRE,"",2134028.0,19484000.0,0.000541534,0.0006,3315,-131831.0,-5.818147,reduction,7.7426620,Q4 2009,FINANCE,13F,06/30/2021,18.69,7.43
Barclays bank plc sponsored adr,BCS,"",2017240.0,19467000.0,0.000541062,0.0006,3316,89981.0,4.668859,addition,0.0478421,Q1 2020,FINANCE,13F,06/30/2021,10.2041,11.19
Banco santander brasil sa adr,BSBR,"",2370905.0,19441000.0,0.000540339,0.0005,3317,94085.0,4.132299,addition,0.0632365,Q1 2012,FINANCE,13F,06/30/2021,7.8543,6.11
Tilray inc,TLRY,"",1074617.0,19430000.0,0.000540033,0.0003,3318,681442.0,173.317734,addition,0.2392180,Q1 2019,HEALTH CARE,13F,06/30/2021,19.8911,10.3
New age beverages corp,NBEV,"",8710620.0,19426000.0,0.000539922,0.0006,3319,1236792.0,16.548307,addition,6.3679687,Q2 2017,CONSUMER STAPLES,13F,06/30/2021,3.6371,1.48
Acamar partners acquisition corp,LOTZ,"",3551129.0,19389000.0,0.000538894,0.0003,3320,2168594.0,156.856354,addition,3.1240671,Q1 2021,FINANCE,13F,06/30/2021,6.1102,3.6
Ishares msci intl size factor etf-ishares msci intl size factor etf,ISZE,"",620531.0,19335125.43,0.000537396,,3321,108091.0,21.093396,addition,No Data,,FINANCE,13G,09/30/2021,,31.875
Daseke inc,DSKE,"",2976504.0,19287000.0,0.000536059,0.0009,3322,-470424.0,-13.647631,reduction,4.7758775,Q1 2017,TRANSPORTS,13F,06/30/2021,9.21,9.45
Aegon nv adr,AEG,"",4643516.0,19178000.0,0.000533029,0.0007,3323,-110742.0,-2.329322,reduction,0.2205800,Q4 2016,FINANCE,13F,06/30/2021,4.73,5.05
Metrocity bankshares  inc.,MCBS,"",1093356.0,19144000.0,0.000532084,0.0005,3324,1927.0,0.176558,addition,4.2877468,Q4 2019,FINANCE,13F,06/30/2021,16.5517,23.5
Utah medical products  inc.,UTMD,"",224845.0,19120000.0,0.000531417,0.0006,3325,-4147.0,-1.81098,reduction,6.1672369,Q1 2016,HEALTH CARE,13F,06/30/2021,74.76,96.83
Blackberry ltd,BB,"",1559682.0,19060000.0,0.000529749,0.0004,3326,-159003.0,-9.251434,reduction,0.2750786,Q4 2015,INFORMATION TECHNOLOGY,13F,06/30/2021,8.65,10.8
Surface oncology inc,SURF,"",2544933.0,18984000.0,0.000527637,0.0002,3327,1580573.0,163.898648,addition,5.5991107,Q2 2018,HEALTH CARE,13F,06/30/2021,8.1838,7.42
Infusystems holdings inc,INFU,"",912973.0,18980000.0,0.000527526,0.0005,3328,100278.0,12.338946,addition,4.4386975,Q1 2017,HEALTH CARE,13F,06/30/2021,12.734,16.63
Canon inc. adr,CAJ,"",838447.0,18974000.0,0.000527359,0.0005,3329,84955.0,11.274838,addition,0.0628632,Q3 2020,INFORMATION TECHNOLOGY,13F,06/30/2021,22.7558,22.37
Vanguard extended market index etf,VXF,"",100512.0,18956000.0,0.000526859,0.0005,3330,6899.0,7.369703,addition,No Data,Q4 2015,FINANCE,13F,06/30/2021,121.2339,192.38
Wave life sciences ltd,WVE,"",2839335.0,18911000.0,0.000525608,0.0005,3331,-144200.0,-4.833193,reduction,5.5929786,Q2 2016,HEALTH CARE,13F,06/30/2021,23.53,4.59
Plains gp holdings lp,PAGP,"",1583384.0,18904000.0,0.000525414,0.0005,3332,-116016.0,-6.82688,reduction,0.8156565,Q3 2014,ENERGY,13F,06/30/2021,20.83,10.9
Trevena inc,TRVN,"",11177155.0,18888000.0,0.000524969,0.0002,3333,7704818.0,221.891424,addition,6.7942581,Q3 2015,HEALTH CARE,13F,06/30/2021,1.8422,1.01
Restaurant brands international inc,QSR,"",292751.0,18865000.0,0.00052433,0.0004,3334,84142.0,40.334789,addition,0.0949104,Q4 2014,CONSUMER DISCRETIONARY,13F,06/30/2021,61.5113,56.64
Provident bancorp inc,PVBC,"",1153292.0,18809000.0,0.000522773,0.0005,3335,1506.0,0.130753,addition,6.3731871,Q2 2016,FINANCE,13F,06/30/2021,11.8059,18.02
Accelerate diagnostics corp,AXDX,"",2327793.0,18760000.0,0.000521411,0.0006,3336,-43193.0,-1.821732,reduction,3.7851096,Q2 2014,HEALTH CARE,13F,06/30/2021,22.2,5.9
Drive shack inc,DS,"",5653250.0,18711000.0,0.000520049,0.0002,3337,3765012.0,199.392873,addition,6.1391370,Q1 2017,REAL ESTATE,13F,06/30/2021,3.3668,2.6
Spdr gold trust,GLD,PUT,112500.0,18633000.0,0.000517882,,3338,112500.0,,new,No Data,Q2 2021,MATERIALS,13F,06/30/2021,,166.65
Ontrak inc. (hythiam - catasys),OTRK,"",573532.0,18628000.0,0.000517743,0.0006,3339,-50151.0,-8.041104,reduction,2.9953131,Q2 2017,HEALTH CARE,13F,06/30/2021,25.83,8.6
Pcsb financial corp,PCSB,"",1024801.0,18620000.0,0.00051752,0.0005,3340,-78948.0,-7.152713,reduction,6.5571842,Q2 2017,FINANCE,13F,06/30/2021,17.53,19.11
Limoneira co.,LMNR,"",1053828.0,18496000.0,0.000514074,0.0006,3341,-69818.0,-6.213523,reduction,5.9587456,Q2 2011,CONSUMER STAPLES,13F,06/30/2021,22.35,16.13
Eqt corp note 1.750% 5/0,DEBT-EQT,PRN,11098000.0,18485000.0,0.000513768,,3342,11098000.0,,new,N/A,Q2 2021, ,13F,06/30/2021,,
Spdr s&p technology etf,XLK,CALL,125000.0,18457000.0,0.00051299,,3343,125000.0,,new,No Data,Q2 2021,INFORMATION TECHNOLOGY,13F,06/30/2021,,161.53
Aemetis inc,AMTX,"",1647550.0,18404000.0,0.000511517,0.0002,3344,1322168.0,406.343313,addition,5.1990379,Q1 2017,ENERGY,13F,06/30/2021,13.5755,19.9
Citizens inc.  class a,CIA,"",3478553.0,18402000.0,0.000511461,0.0007,3345,-399055.0,-10.291267,reduction,7.0089584,Q2 2011,FINANCE,13F,06/30/2021,7.27,6.44
Misonix inc.,MSON,"",829038.0,18388000.0,0.000511072,0.0005,3346,-37837.0,-4.364758,reduction,4.7618372,Q1 2017,HEALTH CARE,13F,06/30/2021,19.55,26.54
