Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
Envista holdings corporation note 2.375% 6/0,DEBT-ENVI,PRN,30151000.0,62552000.0,0.00175039,0.0018,2513,600000.0,2.030388,addition,N/A,Q2 2021, ,13F,09/30/2021,,
Duolingo inc,DUOL,"",375593.0,62484000.0,0.00174849,,2514,375593.0,,new,2.9297723,Q3 2021,INFORMATION TECHNOLOGY,13F,09/30/2021,166.36,141.28
Omeros corp,OMER,"",4525500.0,62407000.0,0.00174634,0.0019,2515,-40747.0,-0.892352,reduction,7.2413046,Q2 2012,HEALTH CARE,13F,09/30/2021,15.3,7.86
Rubius therapeutics inc,RUBY,"",3484480.0,62302000.0,0.0017434,0.0023,2516,48645.0,1.415813,addition,3.8813962,Q3 2018,HEALTH CARE,13F,09/30/2021,18.8069,13.49
Replimune group inc,REPL,"",2088855.0,61913000.0,0.00173251,0.0021,2517,107132.0,5.406003,addition,4.4660123,Q3 2018,HEALTH CARE,13F,09/30/2021,23.7011,33.27
Harmony biosciences holdings  inc.,HRMY,"",1614173.0,61873000.0,0.00173139,0.001,2518,309428.0,23.715592,addition,2.8314615,Q3 2020,HEALTH CARE,13F,09/30/2021,31.4675,40.13
Ishares select dividend etf-ishares select dividend etf,DVY,"",538439.0,61770000.0,0.00172851,0.0018,2519,-1514.0,-0.280395,reduction,No Data,Q2 2015,FINANCE,13F,09/30/2021,89.36,120.33
Utz brands  inc.,UTZ,"",3603617.0,61728000.0,0.00172734,0.0022,2520,-16512.0,-0.456116,reduction,4.7062810,Q3 2020,FINANCE,13F,09/30/2021,22.04,16.7
Orthopediatrics corp,KIDS,"",941274.0,61662000.0,0.00172549,0.0017,2521,388.0,0.041238,addition,4.7846916,Q4 2017,HEALTH CARE,13F,09/30/2021,34.6827,64.49
Comstock resources inc.,CRK,"",5955189.0,61636000.0,0.00172476,0.001,2522,370466.0,6.633561,addition,2.5575163,Q1 2017,ENERGY,13F,09/30/2021,6.5051,8.74
Btrs holdings inc,BTRS,"",5783226.0,61532000.0,0.00172185,0.0018,2523,750255.0,14.906802,addition,3.7794906,Q4 2020,FINANCE,13F,09/30/2021,13.3901,8.68
Kronos bio  inc.,KRON,"",2932521.0,61465000.0,0.00171998,0.0019,2524,110276.0,3.907386,addition,5.2129825,Q4 2020,HEALTH CARE,13F,09/30/2021,27.1193,16.29
The first bancshares inc,FBMS,"",1583533.0,61410000.0,0.00171844,0.0017,2525,-16864.0,-1.053739,reduction,7.5333163,Q1 2017,FINANCE,13F,09/30/2021,30.42,41.29
A10 networks inc,ATEN,"",4544300.0,61258000.0,0.00171418,0.0017,2526,-812060.0,-15.160669,reduction,5.9163711,Q3 2015,INFORMATION TECHNOLOGY,13F,09/30/2021,7.86,16.36
Shinhan financial group co. ltd adr,SHG,"",1817680.0,61201000.0,0.00171259,0.0018,2527,58003.0,3.29623,addition,0.3518547,Q4 2015,FINANCE,13F,09/30/2021,30.4947,31.45
Upland software inc,UPLD,"",1828309.0,61138000.0,0.00171083,0.0021,2528,27103.0,1.504714,addition,6.0115550,Q1 2017,INFORMATION TECHNOLOGY,13F,09/30/2021,35.1148,23.07
Transmedics group inc,TMDX,"",1847368.0,61131000.0,0.00171063,0.0017,2529,21724.0,1.189936,addition,6.6875744,Q2 2019,HEALTH CARE,13F,09/30/2021,23.1878,23.87
Triple-s management corp,GTS,"",1726713.0,61075000.0,0.00170906,0.0011,2530,-88093.0,-4.854128,reduction,7.2563049,Q4 2009,FINANCE,13F,09/30/2021,17.92,35.6
Elanco animal health  inc 5.00% tangible equity units due 02/01/2023,ELAT,"",1218139.0,60749000.0,0.00169994,0.0018,2531,-16792.0,-1.359752,reduction,0.4009265,Q1 2020,HEALTH CARE,13F,09/30/2021,42.04,48.88
Rigel pharmaceuticals inc,RIGL,"",16732300.0,60739000.0,0.00169966,0.002,2532,-20609.0,-0.123017,reduction,9.7935441,Q4 2009,HEALTH CARE,13F,09/30/2021,3.0,2.75
Curevac n.v.,CVAC,"",1111495.0,60711000.0,0.00169888,0.0022,2533,54634.0,5.169459,addition,0.5946575,Q3 2020,HEALTH CARE,13F,09/30/2021,72.553,38.79
Plymouth industrial reit inc,PLYM,"",2654274.0,60386000.0,0.00168978,0.0015,2534,28240.0,1.075386,addition,8.6506545,Q3 2017,REAL ESTATE,13F,09/30/2021,15.4782,29.07
The gorman-rupp company,GRC,"",1683784.0,60295000.0,0.00168724,0.0016,2535,7103.0,0.423635,addition,6.4447017,Q4 2009,INDUSTRIALS,13F,09/30/2021,32.0459,45.39
Centrais electricas brasileiras sa adr,EBR,"",8489351.0,60275000.0,0.00168668,0.0016,2536,1649045.0,24.107767,addition,0.6586802,Q4 2018,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2021,8.0508,5.93
America movil s.a.b. de c.v. ads,AMX,"",3409283.0,60242000.0,0.00168575,0.0016,2537,-369700.0,-9.783055,reduction,0.1532984,Q4 2007,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2021,14.69,18.05
Bancolombia sa adr,CIB,"",1739176.0,60211000.0,0.00168489,0.0018,2538,-563664.0,-24.476907,reduction,1.5386771,Q1 2011,FINANCE,13F,09/30/2021,37.0,31.4
Allegro microsystems  inc.,ALGM,"",1882958.0,60179000.0,0.00168399,0.0015,2539,-93998.0,-4.754683,reduction,0.9928776,Q4 2020,INFORMATION TECHNOLOGY,13F,09/30/2021,26.43,32.89
Frontline ltd. (bermuda) sponsored adr,FRO,"",6409545.0,60058000.0,0.0016806,0.0016,2540,-92380.0,-1.42081,reduction,3.2421821,Q1 2014,ENERGY,13F,09/30/2021,7.05,7.6
Reynolds consumer products inc.,REYN,"",2188531.0,59834000.0,0.00167434,0.0019,2541,-46561.0,-2.08318,reduction,1.0433560,Q1 2020,CONSUMER STAPLES,13F,09/30/2021,31.46,30.2
1st source corp,SRCE,"",1265103.0,59763000.0,0.00167235,0.0017,2542,-77754.0,-5.790192,reduction,5.0591579,Q2 2011,FINANCE,13F,09/30/2021,45.57,49.81
Cars.com inc,CARS,"",4723491.0,59751000.0,0.00167201,0.0019,2543,-150245.0,-3.082748,reduction,6.8491539,Q2 2017,CONSUMER DISCRETIONARY,13F,09/30/2021,24.68,12.76
Diamondpeak holdings corp,RIDE,"",7485877.0,59737000.0,0.00167162,0.0026,2544,-804098.0,-9.699643,reduction,4.2298402,Q3 2020,FINANCE,13F,09/30/2021,13.98,5.12
Turing holding corp,TWKS,"",2078000.0,59660000.0,0.00166947,,2545,2078000.0,,new,N/A,Q3 2021,INFORMATION TECHNOLOGY,13F,09/30/2021,28.71,32.48
Mitek systems inc.,MITK,"",3224084.0,59644000.0,0.00166902,0.0016,2546,166825.0,5.456685,addition,7.3234570,Q4 2015,INFORMATION TECHNOLOGY,13F,09/30/2021,10.895,17.63
Ishares currency hedged msci japan etf-ishares currency hedged msci japan etf,HEWJ,"",1479272.0,59422000.0,0.00166281,0.0016,2547,41230.0,2.867093,addition,No Data,Q1 2020,FINANCE,13F,09/30/2021,34.6775,40.79
Peoples bancorp  inc. (oh),PEBO,"",1878858.0,59391000.0,0.00166194,0.0012,2548,370482.0,24.561648,addition,9.5552365,Q4 2011,FINANCE,13F,09/30/2021,31.8749,33.05
Connect biopharma holdings ltd,CNTB,"",2450065.0,59366000.0,0.00166124,0.0013,2549,-8067.0,-0.328176,reduction,4.2606732,Q1 2021,HEALTH CARE,13F,09/30/2021,18.5,12.26
Qualtrics intl inc,XM,"",1384902.0,59191000.0,0.00165634,0.0016,2550,-88057.0,-5.978238,reduction,1.5143820,Q1 2021,INFORMATION TECHNOLOGY,13F,09/30/2021,32.91,36.72
Coca-cola femsa  s.a.b. de c.v. adr,KOF,"",1051749.0,59182000.0,0.00165609,0.0015,2551,5594.0,0.53472,addition,2.0025378,Q1 2016,CONSUMER STAPLES,13F,09/30/2021,49.6554,51.32
Spdr s&p consumer staples etf,XLP,"",858030.0,59067000.0,0.00165287,0.0017,2552,-17887.0,-2.042088,reduction,No Data,Q1 2015,CONSUMER STAPLES,13F,09/30/2021,52.38,72.57
Rapt therapeutics  inc.,RAPT,"",1898821.0,58957000.0,0.00164979,0.0014,2553,290159.0,18.037288,addition,6.4392206,Q4 2019,HEALTH CARE,13F,09/30/2021,26.7378,35.84
Vanguard value etf,VTV,"",435047.0,58892000.0,0.00164798,0.0005,2554,316142.0,265.877802,addition,No Data,Q4 2015,FINANCE,13F,09/30/2021,127.3919,144.51
Thomson reuters corp.,TRI,"",531932.0,58767000.0,0.00164448,0.0015,2555,4064.0,0.769889,addition,0.1072766,Q2 2019,COMMUNICATIONS,13F,09/30/2021,89.2931,120.48
Grupo aero sureste sa ads,ASR,"",313820.0,58683000.0,0.00164213,0.0015,2556,12732.0,4.228664,addition,1.1327197,Q1 2012,TRANSPORTS,13F,09/30/2021,168.6653,199.24
Petiq inc,PETQ,"",2344564.0,58545000.0,0.00163827,0.0025,2557,38287.0,1.660121,addition,8.1070843,Q3 2017,HEALTH CARE,13F,09/30/2021,29.3178,24.44
Nicolet bankshares inc,NCBS,"",787613.0,58427000.0,0.00163496,0.0014,2558,76044.0,10.686806,addition,8.0017649,Q2 2016,FINANCE,13F,09/30/2021,60.0681,73.71
Alphatec holdings inc,ATEC,"",4772003.0,58171000.0,0.0016278,0.0021,2559,-194574.0,-3.917668,reduction,4.7664179,Q1 2017,HEALTH CARE,13F,09/30/2021,9.02,12.18
Gates industrial corp plc,GTES,"",3574892.0,58163000.0,0.00162758,0.0015,2560,610178.0,20.581344,addition,1.2248896,Q1 2018,INDUSTRIALS,13F,09/30/2021,16.0627,16.87
Qcr holdings inc,QCRH,"",1130645.0,58162000.0,0.00162755,0.0016,2561,-48128.0,-4.08289,reduction,7.1699756,Q1 2016,FINANCE,13F,09/30/2021,42.24,58.0
Seaboard corp. (hathaway bakeries),SEB,"",14171.0,58099000.0,0.00162579,0.0015,2562,628.0,4.637082,addition,1.2208181,Q4 2009,CONSUMER STAPLES,13F,09/30/2021,3986.0151,3943.05
Tfs financial corp,TFSL,"",3046772.0,58071000.0,0.001625,0.0024,2563,-1203610.0,-28.31769,reduction,1.0857138,Q4 2009,FINANCE,13F,09/30/2021,18.07,19.6
Titan international  inc.,TWI,"",8082627.0,57871000.0,0.00161941,0.0019,2564,-26295.0,-0.324272,reduction,12.9639838,Q3 2010,INDUSTRIALS,13F,09/30/2021,9.23,8.03
Universal insurance holdings inc,UVE,"",4437387.0,57862000.0,0.00161915,0.0018,2565,-124347.0,-2.725871,reduction,14.1909785,Q2 2011,FINANCE,13F,09/30/2021,25.25,15.36
Canoo inc,GOEV,"",7518316.0,57817000.0,0.00161789,0.0017,2566,1279600.0,20.510631,addition,3.1657242,Q3 2020,FINANCE,13F,09/30/2021,9.2417,10.8
Heritage commerce corp.,HTBK,"",4970227.0,57804000.0,0.00161753,0.0016,2567,-229585.0,-4.415256,reduction,8.2552906,Q1 2016,FINANCE,13F,09/30/2021,13.07,11.83
Ishares 10-20 year treasury bond etf,TLH,"",392841.0,57775000.0,0.00161672,0.001,2568,146897.0,59.727824,addition,No Data,Q4 2014,FINANCE,13F,09/30/2021,157.4627,146.86
Ishares msci brazil etf-ishares msci brazil etf,EWZ,"",1796051.0,57708000.0,0.00161484,0.002,2569,-1778.0,-0.098897,reduction,No Data,Q4 2010,FINANCE,13F,09/30/2021,34.02,29.71
International seaways inc,INSW,"",3164443.0,57657000.0,0.00161342,0.001,2570,1296577.0,69.414883,addition,11.2665709,Q4 2016,ENERGY,13F,09/30/2021,19.011,16.57
Driven brands holdings inc,DRVN,"",1989000.0,57463000.0,0.00160799,0.0012,2571,599220.0,43.116177,addition,1.1883920,Q1 2021,CONSUMER DISCRETIONARY,13F,09/30/2021,26.4654,31.81
Community trust bancorp  inc.,CTBI,"",1364052.0,57426000.0,0.00160695,0.0016,2572,-85940.0,-5.926929,reduction,7.6471832,Q4 2010,FINANCE,13F,09/30/2021,44.68,44.49
Camden national corp,CAC,"",1197812.0,57375000.0,0.00160553,0.0016,2573,-31171.0,-2.536325,reduction,8.0114773,Q2 2011,FINANCE,13F,09/30/2021,43.93,48.46
Blue owl cap class a,OWL,"",3684401.0,57329000.0,0.00160424,,2574,3684401.0,,new,1.1513564,Q4 2020,FINANCE,13F,09/30/2021,15.56,16.23
Fulcrum therapeutics inc,FULC,"",2030873.0,57290000.0,0.00160315,0.0004,2575,733428.0,56.528639,addition,5.0395841,Q3 2019,HEALTH CARE,13F,09/30/2021,17.8157,17.44
Idt corp. class b,IDT,"",1365239.0,57272000.0,0.00160264,0.0015,2576,-53364.0,-3.761729,reduction,5.6445493,Q2 2012,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2021,11.07,64.32
Golden entertainment inc,GDEN,"",1165888.0,57233000.0,0.00160155,0.0015,2577,2550.0,0.219197,addition,4.0384502,Q2 2016,CONSUMER DISCRETIONARY,13F,09/30/2021,20.2033,51.41
Barnes & noble education inc,BNED,"",5728442.0,57226000.0,0.00160136,0.0011,2578,312627.0,5.772483,addition,11.1043584,Q3 2015,CONSUMER DISCRETIONARY,13F,09/30/2021,7.9384,10.37
Dorian lpg ltd,LPG,"",4605443.0,57154000.0,0.00159934,0.0018,2579,16546.0,0.360566,addition,11.4340324,Q2 2015,TRANSPORTS,13F,09/30/2021,9.072,12.98
Agiliti inc,AGTI,"",2998163.0,57086000.0,0.00159744,0.0017,2580,149986.0,5.266035,addition,2.2994680,Q2 2021,HEALTH CARE,13F,09/30/2021,21.7284,24.21
Columbia financial inc,CLBK,"",3085404.0,57080000.0,0.00159727,0.0016,2581,-172358.0,-5.290687,reduction,2.8892473,Q2 2018,FINANCE,13F,09/30/2021,16.5,19.06
Cornerstone building brands inc,CNR,"",3897794.0,56947000.0,0.00159355,0.0019,2582,61930.0,1.614499,addition,3.0922353,Q2 2011,INDUSTRIALS,13F,09/30/2021,15.4465,16.77
Motorcar parts of america inc.,MPAA,"",2919572.0,56931000.0,0.0015931,0.0019,2583,-78750.0,-2.626469,reduction,15.2704796,Q1 2014,CONSUMER DISCRETIONARY,13F,09/30/2021,27.78,19.75
Agora  inc. ads,API,"",1961656.0,56889000.0,0.00159193,0.0031,2584,-721567.0,-26.891801,reduction,2.0259672,Q2 2020,INFORMATION TECHNOLOGY,13F,09/30/2021,42.57,24.97
The lovesac co,LOVE,"",858642.0,56749000.0,0.00158801,0.0019,2585,-17210.0,-1.964944,reduction,5.6794074,Q3 2018,CONSUMER DISCRETIONARY,13F,09/30/2021,33.91,83.85
Ishares global industrials etf,EXI,"",482548.0,56699000.0,0.00158661,0.002,2586,-104794.0,-17.842075,reduction,No Data,Q2 2011,INDUSTRIALS,13F,09/30/2021,93.12,124.67
Protagonist therapeutics inc,PTGX,"",3199496.0,56695000.0,0.0015865,0.0038,2587,158955.0,5.227853,addition,6.7286171,Q4 2016,HEALTH CARE,13F,09/30/2021,15.9049,36.42
Imax corp,IMAX,"",2976491.0,56493000.0,0.00158084,0.0018,2588,-87538.0,-2.856957,reduction,5.0112727,Q4 2012,COMMUNICATIONS,13F,09/30/2021,27.84,18.8
Taysha gene therapies  inc.,TSHA,"",3021969.0,56269000.0,0.00157458,0.0018,2589,55198.0,1.860541,addition,7.8715220,Q3 2020,HEALTH CARE,13F,09/30/2021,22.5568,14.4
Seneca foods corp.  class a,SENEA,"",1164307.0,56143000.0,0.00157105,0.0017,2590,-18979.0,-1.603923,reduction,16.2040837,Q1 2016,CONSUMER STAPLES,13F,09/30/2021,37.04,47.94
Adagio therapeutics inc,ADGI,"",1329055.0,56138000.0,0.00157091,,2591,1329055.0,,new,1.1946384,Q3 2021,HEALTH CARE,13F,09/30/2021,42.24,20.55
Nextier oilfield solutions inc. (keane group),NEX,"",12187865.0,56065000.0,0.00156887,0.0016,2592,-234292.0,-1.886081,reduction,5.6490533,Q1 2017,ENERGY,13F,09/30/2021,8.0,3.9
Horizon bancorp (in),HBNC,"",3084288.0,56041000.0,0.0015682,0.0016,2593,-159667.0,-4.921986,reduction,7.0176052,Q1 2016,FINANCE,13F,09/30/2021,15.66,19.58
Dynex capital inc,DX,"",3225967.0,55744000.0,0.00155989,0.0015,2594,341472.0,11.83819,addition,9.3258857,Q1 2016,REAL ESTATE,13F,09/30/2021,21.5361,17.77
Adt inc,ADT,"",6888117.0,55725000.0,0.00155935,0.0021,2595,-107472.0,-1.536282,reduction,0.8983495,Q1 2018,INDUSTRIALS,13F,09/30/2021,7.48,9.2
Inhibrx  inc.,INBX,"",1662531.0,55380000.0,0.0015497,0.0011,2596,165358.0,11.044682,addition,4.3866960,Q3 2020,HEALTH CARE,13F,09/30/2021,28.375,43.28
Gladstone commercial corp,GOOD,"",2627097.0,55249000.0,0.00154603,0.0018,2597,-285532.0,-9.80324,reduction,7.1486261,Q2 2011,REAL ESTATE,13F,09/30/2021,20.34,23.01
Crinetics pharmaceuticals inc,CRNX,"",2616839.0,55084000.0,0.00154142,0.0014,2598,23453.0,0.904339,addition,6.7857641,Q3 2018,HEALTH CARE,13F,09/30/2021,20.0391,27.41
Douglas dynamics inc,PLOW,"",1515416.0,55009000.0,0.00153932,0.0018,2599,-76112.0,-4.782322,reduction,6.5942267,Q2 2011,INDUSTRIALS,13F,09/30/2021,33.91,45.31
Ypf s.a. adr,YPF,"",11795448.0,54967000.0,0.00153814,0.0015,2600,148485.0,1.274882,addition,2.9993944,Q3 2015,ENERGY,13F,09/30/2021,13.132,3.97
Western digital corp,WDC,PRN,54285000.0,54722000.0,0.00153129,0.0009,2601,22800000.0,72.415436,addition,N/A,Q3 2019,INFORMATION TECHNOLOGY,13F,09/30/2021,,56.49
Accel entertainment inc,ACEL,"",4499495.0,54622000.0,0.00152849,0.0015,2602,-44528.0,-0.979925,reduction,4.7947069,Q3 2019,FINANCE,13F,09/30/2021,10.02,12.5
Luminar technologies,LAZR,"",3487013.0,54398000.0,0.00152222,0.0021,2603,-10804.0,-0.308878,reduction,1.4083501,Q1 2021,FINANCE,13F,09/30/2021,24.19,20.16
Franklin covey  inc.,FC,"",1333175.0,54381000.0,0.00152174,0.0012,2604,52767.0,4.121108,addition,9.4171879,Q1 2016,INDUSTRIALS,13F,09/30/2021,20.3523,48.56
Red robin gourmet burgers inc,RRGB,"",2354150.0,54287000.0,0.00151911,0.0022,2605,-52599.0,-2.185479,reduction,14.9846732,Q4 2010,CONSUMER DISCRETIONARY,13F,09/30/2021,48.51,19.13
Carriage services inc. class a,CSV,"",1216612.0,54249000.0,0.00151805,0.0013,2606,-36404.0,-2.90531,reduction,6.8250355,Q2 2013,CONSUMER DISCRETIONARY,13F,09/30/2021,26.95,51.86
Royal dutch shell plc class a adr,RDS.A,"",1215060.0,54156000.0,0.00151545,0.0013,2607,72204.0,6.317856,addition,0.0592533,Q1 2016,ENERGY,13F,09/30/2021,51.6431,45.34
Tutor perini corp.,TPC,"",4170553.0,54135000.0,0.00151486,0.0014,2608,485118.0,13.163114,addition,8.1659973,Q4 2009,INDUSTRIALS,13F,09/30/2021,24.1586,14.22
Sumitomo mitsui financial group inc. adr,SMFG,"",7720487.0,54121000.0,0.00151447,0.0015,2609,-232690.0,-2.925749,reduction,0.1123501,Q3 2020,FINANCE,13F,09/30/2021,7.25,6.75
Nantkwest inc,IBRX,"",5551568.0,54072000.0,0.0015131,0.0021,2610,278411.0,5.279778,addition,1.4192702,Q1 2016,HEALTH CARE,13F,09/30/2021,12.4756,6.97
Ascendis pharma a/s adr,ASND,"",339076.0,54046000.0,0.00151237,0.0012,2611,3315.0,0.987309,addition,0.6011880,Q4 2017,HEALTH CARE,13F,09/30/2021,67.9132,154.96
Liberty media acquisition corp,LMACU,"",5228888.0,54015000.0,0.0015115,0.0016,2612,-84977.0,-1.599156,reduction,10.4577760,Q1 2021,FINANCE,13F,09/30/2021,10.71,11.15
El pollo loco holdings inc,LOCO,"",3184072.0,53811000.0,0.00150579,0.0017,2613,-152348.0,-4.566212,reduction,8.6906839,Q3 2014,CONSUMER DISCRETIONARY,13F,09/30/2021,12.83,14.57
Toronto-dominion bank (the),TD,"",812683.0,53759000.0,0.00150434,0.0016,2614,11252.0,1.403989,addition,0.0445912,Q1 2017,FINANCE,13F,09/30/2021,65.3808,73.38
Orchid island capital inc,ORC,"",10985315.0,53719000.0,0.00150322,0.0013,2615,1779939.0,19.335864,addition,7.9571938,Q2 2015,REAL ESTATE,13F,09/30/2021,7.1274,4.88
Panacea acquisition corp,NUVB,"",5399705.0,53674000.0,0.00150196,0.0008,2616,2186242.0,68.033831,addition,2.4796693,Q4 2020,FINANCE,13F,09/30/2021,10.0293,9.54
Annexon  inc.,ANNX,"",2878874.0,53575000.0,0.00149919,0.002,2617,-256944.0,-8.193843,reduction,7.5103132,Q3 2020,HEALTH CARE,13F,09/30/2021,29.33,14.43
Regional management corp,RM,"",919151.0,53477000.0,0.00149645,0.0012,2618,-10472.0,-1.126478,reduction,8.9295292,Q1 2016,FINANCE,13F,09/30/2021,21.47,61.5
Ishares core high dividend etf-ishares core high dividend etf,HDV,"",567169.0,53462000.0,0.00149603,0.0017,2619,-80582.0,-12.440274,reduction,No Data,Q2 2013,FINANCE,13F,09/30/2021,88.22,98.97
Vivint smart home ord shs class a,VVNT,"",5657505.0,53462000.0,0.00149603,0.0021,2620,-7395.0,-0.130541,reduction,N/A,Q2 2020, ,13F,09/30/2021,,
Assetmark financial holdings inc,AMK,"",2147161.0,53400000.0,0.00149429,0.0017,2621,-327912.0,-13.248579,reduction,2.9194779,Q3 2019,FINANCE,13F,09/30/2021,24.63,27.07
Dermtech inc,DMTK,"",1661092.0,53337000.0,0.00149253,0.0019,2622,21020.0,1.281651,addition,5.6098382,Q2 2020,FINANCE,13F,09/30/2021,36.9282,23.06
Harborone bancorp inc,HONE,"",3791593.0,53235000.0,0.00148968,0.0017,2623,-430040.0,-10.186579,reduction,6.8750467,Q4 2016,FINANCE,13F,09/30/2021,10.05,14.87
Sk telecom co.  ltd. adr,SKM,"",1761707.0,53026000.0,0.00148383,0.0014,2624,130443.0,7.996437,addition,0.2716415,Q3 2010,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2021,25.5628,31.24
Ishares msci spain etf-ishares msci spain etf,EWP,"",1965208.0,53002000.0,0.00148316,0.0013,2625,374778.0,23.564571,addition,No Data,Q4 2014,FINANCE,13F,09/30/2021,27.407,27.37
Spdr portfolio s&p 500 value etf-spdr portfolio s&p 500 value etf,SPYV,"",1356376.0,52899000.0,0.00148027,0.0014,2626,65926.0,5.108761,addition,No Data,Q4 2015,FINANCE,13F,09/30/2021,31.3222,41.21
Palo alto networks inc,PANW,PRN,29100000.0,52887000.0,0.00147994,0.001,2627,5600000.0,23.829787,addition,N/A,Q3 2019,INFORMATION TECHNOLOGY,13F,09/30/2021,,513.76
Rpc inc,RES,"",10874349.0,52848000.0,0.00147885,0.0014,2628,925321.0,9.300617,addition,5.0408284,Q3 2010,ENERGY,13F,09/30/2021,8.7758,4.51
Flushing financial corp,FFIC,"",2333103.0,52728000.0,0.00147549,0.0014,2629,-80494.0,-3.335022,reduction,7.5415858,Q4 2010,FINANCE,13F,09/30/2021,24.93,24.24
Petco health and wellness company inc,WOOF,"",2494040.0,52624000.0,0.00147258,0.0019,2630,-553504.0,-18.162297,reduction,1.1011606,Q1 2021,CONSUMER DISCRETIONARY,13F,09/30/2021,22.19,24.72
Ishares russell 2000 value etf,IWN,"",328031.0,52560000.0,0.00147079,0.0017,2631,-43561.0,-11.722804,reduction,No Data,Q4 2015,FINANCE,13F,09/30/2021,133.08,172.69
Latch inc,LTCH,"",4654890.0,52461000.0,0.00146802,0.0012,2632,1048986.0,29.090791,addition,3.2950102,Q1 2021,FINANCE,13F,09/30/2021,11.1538,8.83
Calamp corp.,CAMP,"",5271423.0,52450000.0,0.00146771,0.0019,2633,-101274.0,-1.884975,reduction,14.9391692,Q2 2012,INFORMATION TECHNOLOGY,13F,09/30/2021,17.04,10.1
Forterra inc,FRTA,"",2222765.0,52367000.0,0.00146539,0.0014,2634,19339.0,0.877679,addition,3.3214856,Q4 2016,MATERIALS,13F,09/30/2021,15.2727,23.83
Argan inc.,AGX,"",1198416.0,52333000.0,0.00146444,0.0016,2635,-15933.0,-1.312061,reduction,7.5996104,Q4 2011,INDUSTRIALS,13F,09/30/2021,55.22,43.6
Independent bank corp (mi),IBCP,"",2434564.0,52294000.0,0.00146334,0.0014,2636,58241.0,2.450887,addition,11.3135765,Q4 2015,FINANCE,13F,09/30/2021,20.8748,23.6
Tattooed chef class a,TTCF,"",2833333.0,52219000.0,0.00146125,0.0016,2637,75931.0,2.753715,addition,3.4572850,Q4 2020,FINANCE,13F,09/30/2021,21.4469,18.3
Baozun inc adr,BZUN,"",2976394.0,52174000.0,0.00145999,0.0028,2638,125837.0,4.414471,addition,4.0445488,Q4 2016,COMMUNICATIONS,13F,09/30/2021,38.8106,17.72
Tredegar corp.,TG,"",4268581.0,51991000.0,0.00145487,0.0017,2639,-88157.0,-2.023463,reduction,12.6561535,Q4 2009,INDUSTRIALS,13F,09/30/2021,17.88,11.9
Sterling construction company  inc.,STRL,"",2285245.0,51807000.0,0.00144972,0.0015,2640,-13768.0,-0.598866,reduction,7.9447043,Q4 2016,INDUSTRIALS,13F,09/30/2021,13.6,29.02
Sportsmans warehouse holdings inc,SPWH,"",2940713.0,51756000.0,0.00144829,0.0015,2641,-32146.0,-1.081316,reduction,6.7028976,Q3 2015,CONSUMER DISCRETIONARY,13F,09/30/2021,6.67,17.52
Cato corp.,CATO,"",3124639.0,51681000.0,0.00144619,0.0015,2642,-38407.0,-1.214241,reduction,15.0392329,Q4 2009,CONSUMER DISCRETIONARY,13F,09/30/2021,19.13,15.62
Advanced semiconductor engineering  inc. adr,ASX,"",6580952.0,51661000.0,0.00144563,0.0014,2643,419030.0,6.800313,addition,0.3002990,Q4 2016,INFORMATION TECHNOLOGY,13F,09/30/2021,7.8875,7.61
Braemar hotels & resorts inc,BHR,"",10640304.0,51605000.0,0.00144406,0.0018,2644,453404.0,4.450854,addition,17.8740338,Q4 2013,REAL ESTATE,13F,09/30/2021,6.4297,5.02
Ngm biopharmaceuticals inc,NGM,"",2444832.0,51391000.0,0.00143808,0.0013,2645,145477.0,6.326861,addition,3.1612240,Q2 2019,HEALTH CARE,13F,09/30/2021,18.791,19.65
Chase corp.,CCF,"",502501.0,51330000.0,0.00143637,0.0015,2646,-8984.0,-1.756454,reduction,5.3178941,Q2 2015,INDUSTRIALS,13F,09/30/2021,98.33,113.21
Si-bone inc,SIBN,"",2395748.0,51314000.0,0.00143592,0.0021,2647,16659.0,0.700226,addition,7.2007050,Q4 2018,HEALTH CARE,13F,09/30/2021,20.6653,22.54
Karyopharm therapeutics inc,KPTI,"",8790318.0,51160000.0,0.00143161,0.0025,2648,9070.0,0.103288,addition,11.6432280,Q4 2013,HEALTH CARE,13F,09/30/2021,14.0915,8.29
Peapack-gladstone financial corp,PGC,"",1529381.0,51020000.0,0.00142769,0.0013,2649,-26135.0,-1.68015,reduction,8.1220977,Q2 2012,FINANCE,13F,09/30/2021,28.06,34.99
Tata motors ltd adr,TTM,"",2276486.0,51016000.0,0.00142758,0.0014,2650,77096.0,3.505336,addition,0.3428125,Q3 2011,INDUSTRIALS,13F,09/30/2021,22.497,34.94
