Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
Emcore corp.,EMKR,,2371950,21868000,0.000607794,0.0001,3238,1704143,255.184956,addition,6.4307424,Q3 2015,INFORMATION TECHNOLOGY,13F,6/30/21,8.4992,7.48
First bancorp inc (me),FNLC,,742452,21864000,0.000607683,0.0007,3239,-87613,-10.554957,reduction,6.7578611,Q1 2016,FINANCE,13F,6/30/21,27.34,29.67
Cogent biosciences inc,COGT,,2677388,21714000,0.000603514,0.0001,3240,2109352,371.341253,addition,6.7188666,Q4 2020,HEALTH CARE,13F,6/30/21,,8.48
Palo alto networks inc note 0.375% 6/0,DEBT-PALO,PRN,15888000,21608000,0.000600568,,3241,15888000,,new,N/A,Q2 2021, ,13F,6/30/21,,
Aeglea biotherapeutics inc,AGLE,,3103879,21605000,0.000600485,0.0008,3242,-246433,-7.355524,reduction,6.3261122,Q1 2017,HEALTH CARE,13F,6/30/21,8.98,7.32
Telefonica ads adr,TEF,,4589771,21572000,0.000599567,0.0005,3243,608158,15.274162,addition,0.081407,Q3 2020,UTILITIES AND TELECOMMUNICATIONS,13F,6/30/21,4.5525,4.35
Dzs inc,DZSI,,1038764,21554000,0.000599067,0.0004,3244,113372,12.251241,addition,3.8192364,Q1 2017,INFORMATION TECHNOLOGY,13F,6/30/21,11.0575,10.9
Uber technologies inc,UBER,PUT,428300,21467000,0.000596649,,3245,428300,,new,N/A,Q4 2020,CONSUMER DISCRETIONARY,13F,6/30/21,,43.82
Nn inc,NNBR,,2920655,21466000,0.000596621,0.0006,3246,-163721,-5.308075,reduction,6.7869259,Q2 2011,MATERIALS,13F,6/30/21,17.18,4.99
Yellow corporation,YELL,,3296911,21464000,0.000596566,0.0003,3247,2262353,218.678218,addition,N/A,Q1 2021,TRANSPORTS,13F,6/30/21,,
Bce inc. (bell telephone of canada),BCE,,434889,21448000,0.000596121,0.0005,3248,36024,9.031627,addition,0.0479425,Q1 2017,UTILITIES AND TELECOMMUNICATIONS,13F,6/30/21,45.4863,51.47
Treace medical concepts inc,TMCI,,682341,21331000,0.000592869,,3249,682341,,new,1.2927607,Q2 2021,HEALTH CARE,13F,6/30/21,31.26,23.06
Lexicon pharmaceuticals inc,LXRX,,4646859,21329000,0.000592814,0.0007,3250,742712,19.023669,addition,3.216388,Q2 2011,HEALTH CARE,13F,6/30/21,10.4208,5.29
Harmony gold mining co. ltd. adr,HMY,,5697932,21253000,0.000590701,0.0007,3251,297907,5.516771,addition,0.9249106,Q1 2017,MATERIALS,13F,6/30/21,2.7539,3.62
Vaneck vectors semiconductor etf,SMH,,80835,21199000,0.0005892,0.0003,3252,42506,110.897754,addition,No Data,Q3 2019,INFORMATION TECHNOLOGY,13F,6/30/21,194.1027,273.64
Virnetx holding corp,VHC,,4959709,21177000,0.000588589,0.0008,3253,-101859,-2.0124,reduction,6.9797478,Q4 2010,INFORMATION TECHNOLOGY,13F,6/30/21,3.55,3.85
Del taco restaurants inc,TACO,,2114690,21167000,0.000588311,0.0006,3254,-193808,-8.395416,reduction,5.8107983,Q2 2016,CONSUMER DISCRETIONARY,13F,6/30/21,12.12,8.34
Eiger biopharmaceuticals inc,EIGR,,2476122,21097000,0.000586365,0.0007,3255,-34810,-1.386338,reduction,7.2931551,Q2 2016,HEALTH CARE,13F,6/30/21,10.5,6.74
Spdr s&p midcap 400 etf,MDY,,42904,21066000,0.000585504,0.0008,3256,-16493,-27.767396,reduction,No Data,Q1 2015,FINANCE,13F,6/30/21,397.47,509.14
Highland transcend partners i corp.,HTPA.UN,,2100092,21042000,0.000584837,0.0006,3257,-1917,-0.091198,reduction,No Data,Q4 2020,FINANCE,13F,6/30/21,10.5,10.65
Identiv inc,INVE,,1235031,20995000,0.00058353,0.0001,3258,932392,308.087193,addition,5.5732031,Q1 2017,INFORMATION TECHNOLOGY,13F,6/30/21,14.5005,19.16
Ishares msci canada etf,EWC,,562853,20978000,0.000583058,0.0007,3259,-86824,-13.364179,reduction,No Data,Q3 2009,FINANCE,13F,6/30/21,27.75,39.18
Crh plc adr,CRH,,411590,20925000,0.000581585,0.0018,3260,-921771,-69.131391,reduction,0.0529446,Q2 2017,MATERIALS,13F,6/30/21,39.11,47.94
Neogames s.a.,NGMS,,340399,20925000,0.000581585,0.0003,3261,77696,29.575604,addition,1.3338171,Q4 2020,COMMUNICATIONS,13F,6/30/21,41.636,37.15
Teck resources ltd,TECK,,903090,20808000,0.000578333,0.0005,3262,-26620,-2.863258,reduction,0.1721302,Q1 2017,MATERIALS,13F,6/30/21,19.64,27.9
Vine energy inc class a,VEI,,1334631,20807000,0.000578305,,3263,1334631,,new,3.2519677,Q2 2021,ENERGY,13F,6/30/21,15.59,17.07
Magenta therapeutics inc,MGTA,,2127098,20802000,0.000578166,0.0007,3264,177190,9.087095,addition,3.6318884,Q2 2018,HEALTH CARE,13F,6/30/21,12.0534,6.4
Beam glbl,BEEM,,542903,20798000,0.000578055,0.0002,3265,401511,283.970097,addition,6.0784511,Q4 2019,ENERGY,13F,6/30/21,43.5344,31.5
South jersey industries inc,SJIV,,372516,20786000,0.000577722,,3266,372516,,new,0.7432882,Q2 2021,UTILITIES AND TELECOMMUNICATIONS,13F,6/30/21,55.8,50.83
Cenovus energy inc,CVE,,2168210,20772000,0.000577332,0.0005,3267,-35449,-1.608643,reduction,0.107469,Q1 2017,ENERGY,13F,6/30/21,7.59,11.98
Radiant logistics inc,RLGT,,2996375,20766000,0.000577166,0.0006,3268,-130037,-4.159305,reduction,6.0024666,Q1 2016,TRANSPORTS,13F,6/30/21,5.17,6.73
Molecular templates inc,MTEM,,2653904,20756000,0.000576888,0.0011,3269,-407804,-13.319494,reduction,4.727094,Q1 2017,HEALTH CARE,13F,6/30/21,41.46,5.22
Artesian resources corp  class a,ARTNA,,564150,20744000,0.000576554,0.0007,3270,-22261,-3.796143,reduction,6.6217268,Q1 2016,UTILITIES AND TELECOMMUNICATIONS,13F,6/30/21,34.55,40.22
Southwest airls co note 1.250% 5/0,DEBT-SOUT,PRN,13655000,20679000,0.000574748,0.0007,3271,215000,1.599702,addition,N/A,Q2 2020, ,13F,6/30/21,,
Alkami technology inc,ALKT,,579144,20657000,0.000574136,,3272,579144,,new,0.664257,Q2 2021, ,13F,6/30/21,35.67,30
Anheuser-busch inbev sa adr,BUD,,286765,20650000,0.000573942,0.0005,3273,28643,11.096691,addition,0.0142016,Q4 2015,CONSUMER STAPLES,13F,6/30/21,63.7829,61.22
Liberty tripadvisor holdings inc a,LTRPA,,5071249,20638000,0.000573608,0.001,3274,-359746,-6.623943,reduction,7.0151238,Q3 2014,COMMUNICATIONS,13F,6/30/21,13.19,3.09
Kirklands inc,KIRK,,899922,20589000,0.000572246,0.0002,3275,646356,254.906415,addition,6.6775976,Q2 2011,CONSUMER DISCRETIONARY,13F,6/30/21,21.2908,22.48
Universal logistics holdings inc,ULH,,883004,20575000,0.000571857,0.0007,3276,-10251,-1.147601,reduction,12.0221031,Q1 2016,TRANSPORTS,13F,6/30/21,21.95,21.08
Luna innovations inc,LUNA,,1899185,20568000,0.000571663,0.0006,3277,-101087,-5.053663,reduction,5.9724604,Q1 2017,INDUSTRIALS,13F,6/30/21,5.23,9.74
Athersys inc,ATHX,,14277137,20559000,0.000571412,0.0007,3278,138351,0.978521,addition,6.3101947,Q2 2016,HEALTH CARE,13F,6/30/21,1.955,1.17
Summit hotel pptys inc note 1.500% 2/1,DEBT-SUMM,PRN,19950000,20558000,0.000571385,0.0009,3279,-6450000,-24.431818,reduction,N/A,Q1 2021, ,13F,6/30/21,,
Viant technology inc,DSP,,690148,20553000,0.000571246,0.0012,3280,-68484,-9.027302,reduction,5.3835541,Q1 2021,INFORMATION TECHNOLOGY,13F,6/30/21,52.89,11.75
Quotient ltd,QTNT,,5646414,20552000,0.000571218,0.0006,3281,-6930,-0.122582,reduction,5.558089,Q2 2019,HEALTH CARE,13F,6/30/21,6.31,2.53
Blackrock intermediate muni income bond etf-blackrock intermediate muni income bond etf,INMU,,800000,20509000,0.000570023,0.0006,3282,0,0,,No Data,Q1 2021,FINANCE,13F,6/30/21,25.21,25.53
Casa systems inc,CASA,,2310860,20496000,0.000569661,0.0007,3283,-128878,-5.282452,reduction,2.7018711,Q1 2018,INFORMATION TECHNOLOGY,13F,6/30/21,17.22,6.33
Playags inc,AGS,,2070016,20493000,0.000569578,0.0005,3284,-93526,-4.322819,reduction,5.6440604,Q1 2018,INFORMATION TECHNOLOGY,13F,6/30/21,22.05,8.82
Credit suisse group adr,CS,,1951854,20474000,0.00056905,0.0005,3285,414377,26.951753,addition,0.0736341,Q3 2020,FINANCE,13F,6/30/21,10.5766,10.31
Kins technology group inc.,KINZU,,2000000,20460000,0.000568661,0.0006,3286,0,0,,7.2463768,Q4 2020,FINANCE,13F,6/30/21,10.29,10.25
James hardie industries plc adr,JHX,,598221,20454000,0.000568494,0.0005,3287,-4668,-0.774272,reduction,0.1343938,Q3 2020,MATERIALS,13F,6/30/21,30.58,39.33
Diamond s shipping inc,DSSI,,2053010,20446000,0.000568272,0.0006,3288,114153,5.887644,addition,N/A,Q1 2019,TRANSPORTS,13F,6/30/21,12.6799,
Healthcare services acquisition corp.,HCAR,,2112000,20444000,0.000568216,,3289,2112000,,new,6.3768116,Q2 2021,FINANCE,13F,6/30/21,9.68,9.76
Donegal group inc,DGICA,,1402815,20439000,0.000568077,0.0005,3290,227512,19.357732,addition,5.4651224,Q1 2016,FINANCE,13F,6/30/21,16.3378,14.25
Athira pharma  inc.,ATHA,,1993048,20409000,0.000567243,0.0005,3291,1002599,101.226716,addition,5.3438745,Q3 2020,HEALTH CARE,13F,6/30/21,20.6362,13.07
Arko corp.,ARKO:TASE,,2217580,20380000,0.000566437,0.0004,3292,856524,62.930842,addition,N/A,Q4 2020, ,13F,6/30/21,,
Apyx medical inc,APYX,,1974248,20355000,0.000565742,0.0007,3293,-450163,-18.567933,reduction,5.7520101,Q1 2019,HEALTH CARE,13F,6/30/21,6.77,14.3
Acm research inc,ACMR,,198663,20307000,0.000564408,0.0024,3294,-818978,-80.478086,reduction,1.1236335,Q2 2018,INDUSTRIALS,13F,6/30/21,60.53,106.17
Ampio pharmaceuticals inc,AMPE,,12140676,20275000,0.000563519,0.0002,3295,8586527,241.591644,addition,6.05647,Q2 2016,HEALTH CARE,13F,6/30/21,1.629,1.56
Aquabounty technologies inc,AQB,,3767379,20194000,0.000561268,0.0003,3296,2398677,175.251954,addition,5.3042448,Q1 2017,HEALTH CARE,13F,6/30/21,5.5017,3.99
Prelude therapeutics inc.,PRLD,,702842,20124000,0.000559322,0.0009,3297,21117,3.097583,addition,1.4924385,Q3 2020,HEALTH CARE,13F,6/30/21,64.7899,17.58
Greif inc. class b,GEF.B,,339888,20054000,0.000557376,0.0006,3298,355,0.104555,addition,1.5444032,Q2 2016,MATERIALS,13F,6/30/21,59.999,65.26
Niu technologies,NIU,,611283,19958000,0.000554708,0.0006,3299,16051,2.696596,addition,0.9085118,Q2 2020,CONSUMER DISCRETIONARY,13F,6/30/21,17.1772,26.18
Cytosorbents crp,CTSOD,,2641166,19941000,0.000554236,0.0007,3300,-187436,-6.626454,reduction,N/A,Q3 2016,HEALTH CARE,13F,6/30/21,,
Xbiotech inc,XBIT,,1201597,19900000,0.000553096,0.0007,3301,-155978,-11.489457,reduction,3.955457,Q1 2016,HEALTH CARE,13F,6/30/21,11.47,14.66
Mid penn bancorp  inc.,MPB,,722624,19834000,0.000551262,0.0003,3302,299975,70.97497,addition,6.3239756,Q1 2017,FINANCE,13F,6/30/21,28.5028,28.02
Sohucom ltd ads,SOHU,,1065124,19811000,0.000550623,0.0005,3303,84881,8.659179,addition,2.7098032,Q3 2015,COMMUNICATIONS,13F,6/30/21,28.797,20.26
Ishares core msci europe etf-ishares core msci europe etf,IEUR,,345565,19793000,0.000550122,0.0006,3304,-3589,-1.027913,reduction,No Data,Q4 2015,FINANCE,13F,6/30/21,49.85,58.88
Investors title co.,ITIC,,113328,19789000,0.000550011,0.0006,3305,-3552,-3.039014,reduction,5.9831415,Q2 2016,FINANCE,13F,6/30/21,159.04,193.8
Paratek pharmaceuticals inc,PRTK,,2897320,19759000,0.000549177,0.0007,3306,-581120,-16.70634,reduction,5.9377805,Q2 2015,HEALTH CARE,13F,6/30/21,13.24,5.02
Abcellera biologics inc.,ABCL,,897187,19738000,0.000548594,0.0009,3307,41714,4.876133,addition,0.3219141,Q4 2020,HEALTH CARE,13F,6/30/21,35.8544,15.71
Kala pharmaceuticals inc,KALA,,3719412,19712000,0.000547871,0.0007,3308,402065,12.120077,addition,5.724718,Q3 2017,HEALTH CARE,13F,6/30/21,10.0984,1.74
Amalgamated bank,AMAL,,1260468,19702000,0.000547593,0.0006,3309,-46,-0.003649,reduction,4.0535242,Q3 2018,FINANCE,13F,6/30/21,17.91,18.36
Compugen ltd,CGEN,,2378179,19692000,0.000547315,0.0006,3310,-37490,-1.551951,reduction,2.8339343,Q4 2019,HEALTH CARE,13F,6/30/21,12.8,6.49
Guaranty bancshares inc,GNTY,,577122,19662000,0.000546481,0.0007,3311,-55573,-8.783537,reduction,4.7862416,Q2 2017,FINANCE,13F,6/30/21,32.78,37.54
Nomura holdings inc. ads adr,NMR,,3861133,19653000,0.000546231,0.0006,3312,-70831,-1.801415,reduction,0.119408,Q3 2020,FINANCE,13F,6/30/21,5.36,4.61
Lawson products  inc.,LAWS,,366207,19597000,0.000544675,0.0006,3313,-39706,-9.781899,reduction,4.0338511,Q1 2016,INDUSTRIALS,13F,6/30/21,24.67,50.7
Mei pharma inc,MEIP,,6868534,19575000,0.000544063,0.0008,3314,-593711,-7.956198,reduction,6.0956918,Q1 2017,HEALTH CARE,13F,6/30/21,2.62,2.82
Greenlight capital re  ltd.,GLRE,,2134028,19484000,0.000541534,0.0006,3315,-131831,-5.818147,reduction,7.742662,Q4 2009,FINANCE,13F,6/30/21,18.69,7.43
Barclays bank plc sponsored adr,BCS,,2017240,19467000,0.000541062,0.0006,3316,89981,4.668859,addition,0.0478421,Q1 2020,FINANCE,13F,6/30/21,10.2041,11.19
Banco santander brasil sa adr,BSBR,,2370905,19441000,0.000540339,0.0005,3317,94085,4.132299,addition,0.0632365,Q1 2012,FINANCE,13F,6/30/21,7.8543,6.11
Tilray inc,TLRY,,1074617,19430000,0.000540033,0.0003,3318,681442,173.317734,addition,0.239218,Q1 2019,HEALTH CARE,13F,6/30/21,19.8911,10.3
New age beverages corp,NBEV,,8710620,19426000,0.000539922,0.0006,3319,1236792,16.548307,addition,6.3679687,Q2 2017,CONSUMER STAPLES,13F,6/30/21,3.6371,1.48
Acamar partners acquisition corp,LOTZ,,3551129,19389000,0.000538894,0.0003,3320,2168594,156.856354,addition,3.1240671,Q1 2021,FINANCE,13F,6/30/21,6.1102,3.6
Ishares msci intl size factor etf-ishares msci intl size factor etf,ISZE,,620531,19335125.43,0.000537396,,3321,108091,21.093396,addition,No Data,,FINANCE,13G,9/30/21,,31.875
Daseke inc,DSKE,,2976504,19287000,0.000536059,0.0009,3322,-470424,-13.647631,reduction,4.7758775,Q1 2017,TRANSPORTS,13F,6/30/21,9.21,9.45
Aegon nv adr,AEG,,4643516,19178000,0.000533029,0.0007,3323,-110742,-2.329322,reduction,0.22058,Q4 2016,FINANCE,13F,6/30/21,4.73,5.05
Metrocity bankshares  inc.,MCBS,,1093356,19144000,0.000532084,0.0005,3324,1927,0.176558,addition,4.2877468,Q4 2019,FINANCE,13F,6/30/21,16.5517,23.5
Utah medical products  inc.,UTMD,,224845,19120000,0.000531417,0.0006,3325,-4147,-1.81098,reduction,6.1672369,Q1 2016,HEALTH CARE,13F,6/30/21,74.76,96.83
Blackberry ltd,BB,,1559682,19060000,0.000529749,0.0004,3326,-159003,-9.251434,reduction,0.2750786,Q4 2015,INFORMATION TECHNOLOGY,13F,6/30/21,8.65,10.8
Surface oncology inc,SURF,,2544933,18984000,0.000527637,0.0002,3327,1580573,163.898648,addition,5.5991107,Q2 2018,HEALTH CARE,13F,6/30/21,8.1838,7.42
Infusystems holdings inc,INFU,,912973,18980000,0.000527526,0.0005,3328,100278,12.338946,addition,4.4386975,Q1 2017,HEALTH CARE,13F,6/30/21,12.734,16.63
Canon inc. adr,CAJ,,838447,18974000,0.000527359,0.0005,3329,84955,11.274838,addition,0.0628632,Q3 2020,INFORMATION TECHNOLOGY,13F,6/30/21,22.7558,22.37
Vanguard extended market index etf,VXF,,100512,18956000,0.000526859,0.0005,3330,6899,7.369703,addition,No Data,Q4 2015,FINANCE,13F,6/30/21,121.2339,192.38
Wave life sciences ltd,WVE,,2839335,18911000,0.000525608,0.0005,3331,-144200,-4.833193,reduction,5.5929786,Q2 2016,HEALTH CARE,13F,6/30/21,23.53,4.59
Plains gp holdings lp,PAGP,,1583384,18904000,0.000525414,0.0005,3332,-116016,-6.82688,reduction,0.8156565,Q3 2014,ENERGY,13F,6/30/21,20.83,10.9
Trevena inc,TRVN,,11177155,18888000,0.000524969,0.0002,3333,7704818,221.891424,addition,6.7942581,Q3 2015,HEALTH CARE,13F,6/30/21,1.8422,1.01
Restaurant brands international inc,QSR,,292751,18865000,0.00052433,0.0004,3334,84142,40.334789,addition,0.0949104,Q4 2014,CONSUMER DISCRETIONARY,13F,6/30/21,61.5113,56.64
Provident bancorp inc,PVBC,,1153292,18809000,0.000522773,0.0005,3335,1506,0.130753,addition,6.3731871,Q2 2016,FINANCE,13F,6/30/21,11.8059,18.02
Accelerate diagnostics corp,AXDX,,2327793,18760000,0.000521411,0.0006,3336,-43193,-1.821732,reduction,3.7851096,Q2 2014,HEALTH CARE,13F,6/30/21,22.2,5.9
Drive shack inc,DS,,5653250,18711000,0.000520049,0.0002,3337,3765012,199.392873,addition,6.139137,Q1 2017,REAL ESTATE,13F,6/30/21,3.3668,2.6
Spdr gold trust,GLD,PUT,112500,18633000,0.000517882,,3338,112500,,new,No Data,Q2 2021,MATERIALS,13F,6/30/21,,166.65
Ontrak inc. (hythiam - catasys),OTRK,,573532,18628000,0.000517743,0.0006,3339,-50151,-8.041104,reduction,2.9953131,Q2 2017,HEALTH CARE,13F,6/30/21,25.83,8.6
Pcsb financial corp,PCSB,,1024801,18620000,0.00051752,0.0005,3340,-78948,-7.152713,reduction,6.5571842,Q2 2017,FINANCE,13F,6/30/21,17.53,19.11
Limoneira co.,LMNR,,1053828,18496000,0.000514074,0.0006,3341,-69818,-6.213523,reduction,5.9587456,Q2 2011,CONSUMER STAPLES,13F,6/30/21,22.35,16.13
Eqt corp note 1.750% 5/0,DEBT-EQT,PRN,11098000,18485000,0.000513768,,3342,11098000,,new,N/A,Q2 2021, ,13F,6/30/21,,
Spdr s&p technology etf,XLK,CALL,125000,18457000,0.00051299,,3343,125000,,new,No Data,Q2 2021,INFORMATION TECHNOLOGY,13F,6/30/21,,161.53
Aemetis inc,AMTX,,1647550,18404000,0.000511517,0.0002,3344,1322168,406.343313,addition,5.1990379,Q1 2017,ENERGY,13F,6/30/21,13.5755,19.9
Citizens inc.  class a,CIA,,3478553,18402000,0.000511461,0.0007,3345,-399055,-10.291267,reduction,7.0089584,Q2 2011,FINANCE,13F,6/30/21,7.27,6.44
Misonix inc.,MSON,,829038,18388000,0.000511072,0.0005,3346,-37837,-4.364758,reduction,4.7618372,Q1 2017,HEALTH CARE,13F,6/30/21,19.55,26.54
Nano-x imaging ltd.,NNOX,,571207,18308000,0.000508849,0.0003,3347,365699,177.94879,addition,1.205633,Q4 2020,HEALTH CARE,13F,6/30/21,36.8458,22.65
Enterprise bancorp inc,EBTC,,557729,18266000,0.000507681,0.0005,3348,-1970,-0.351975,reduction,4.6454317,Q1 2016,FINANCE,13F,6/30/21,34.05,37.15
Ehang holdings ltd. ads,EH,,424171,18239000,0.000506931,,3349,424171,,new,1.2879912,Q4 2020,TRANSPORTS,13F,6/30/21,43,24.13
First choice bancorp,FCBP,,598404,18222000,0.000506458,0.0005,3350,-87996,-12.81993,reduction,N/A,Q2 2018,FINANCE,13F,6/30/21,26.23,
Acutus medical  inc.,AFIB,,1070852,18183000,0.000505374,0.0004,3351,150351,16.333605,addition,3.0942689,Q3 2020,HEALTH CARE,13F,6/30/21,23.9169,7.84
Mohawk group holdings inc,ATER,,1241335,18161000,0.000504763,0.0002,3352,1014450,447.120788,addition,3.4737459,Q3 2019,CONSUMER STAPLES,13F,6/30/21,16.8324,6.39
Philippine long distance telephone co adr,PHI,,690939,18158000,0.000504679,0.0005,3353,14110,2.084722,addition,0.3197903,Q1 2021,UTILITIES AND TELECOMMUNICATIONS,13F,6/30/21,26.1625,32.82
Finvolution group,FINV,,1902883,18115000,0.000503484,0.0003,3354,644013,51.158023,addition,1.1382489,Q4 2017,FINANCE,13F,6/30/21,6.113,6.12
Ceco environmental corp,CECE,,2523943,18070000,0.000502234,0.0006,3355,35761,1.437234,addition,7.0557799,Q2 2014,INDUSTRIALS,13F,6/30/21,9.3091,6.88
Infinity pharmaceuticals inc,INFI,,6041344,18065000,0.000502095,0.0002,3356,4035328,201.161307,addition,6.8094853,Q2 2011,HEALTH CARE,13F,6/30/21,3.0265,2.54
Blackrock high yield muni income bond etf-blackrock high yield muni income bond etf,HYMU,,675010,18059892.55,0.000501953,0.0006,3357,-124990,-15.62375,reduction,No Data,,FINANCE,13G,8/31/21,,26.093
Park-ohio holdings corp.,PKOH,,561493,18047000,0.000501594,0.0006,3358,-40459,-6.7213,reduction,4.4233216,Q2 2011,TRANSPORTS,13F,6/30/21,35.67,23.32
Bhp group plc,BBL,,302247,18041000,0.000501428,0.0005,3359,31945,11.818263,addition,0.0286209,Q2 2011,MATERIALS,13F,6/30/21,51.8022,52.98
Liberty braves group series a,BATRA,,637290,17984000,0.000499843,0.0006,3360,-101856,-13.780227,reduction,6.1795098,Q2 2016,COMMUNICATIONS,13F,6/30/21,24.03,30.57
Duluth holdings inc class b,DLTH,,869500,17955000,0.000499037,0.0004,3361,-8626,-0.982319,reduction,2.9283583,Q1 2016,CONSUMER DISCRETIONARY,13F,6/30/21,17.28,14.33
Flexsteel industries inc.,FLXS,,444514,17954000,0.00049901,0.0002,3362,296443,200.203281,addition,6.4892555,Q4 2015,CONSUMER DISCRETIONARY,13F,6/30/21,42.9016,28
Indus realty trust  inc.,INDT,,273338,17946000,0.000498787,0.0004,3363,46102,20.288159,addition,3.5395303,Q1 2017,CONSUMER STAPLES,13F,6/30/21,48.6824,69.7
Trane technologies plc,TT,CALL,97400,17936000,0.000498509,,3364,97400,,new,N/A,Q2 2021,INDUSTRIALS,13F,6/30/21,,180.93
Pubmatic  inc.,PUBM,,614880,17923752,0.000498169,0.0007,3365,5529,0.907359,addition,3.099418,,INFORMATION TECHNOLOGY,13G,8/31/21,,28.58
Orrstown financial services inc,ORRF,,775526,17891000,0.000497259,0.0006,3366,-64965,-7.729411,reduction,6.8911626,Q2 2016,FINANCE,13F,6/30/21,21.5,23.71
Teekay tankers ltd,TNK,,1240065,17881000,0.000496981,0,3367,1239184,140656.5267,addition,4.2596138,Q2 2014,TRANSPORTS,13F,6/30/21,14.3572,13.88
Crown proptech acquisitions,CPTK.UN,,1800000,17874000,0.000496786,0.0005,3368,0,0,,No Data,Q1 2021,FINANCE,13F,6/30/21,9.94,9.94
Iteris inc,ITI,,2678600,17812000,0.000495063,0.0005,3369,-242752,-8.309577,reduction,6.3351403,Q1 2017,INFORMATION TECHNOLOGY,13F,6/30/21,5.64,5.36
Alta equipment group inc,ALTG,,1337743,17779000,0.000494146,0.0005,3370,119207,9.782805,addition,4.1335088,Q1 2020,FINANCE,13F,6/30/21,8.4076,14.43
South plains financial inc,SPFI,,768674,17779000,0.000494146,0.0005,3371,-11248,-1.442196,reduction,4.2812777,Q2 2019,FINANCE,13F,6/30/21,19.77,26.06
Azul sa adr,AZUL,,673026,17768000,0.00049384,0.0003,3372,106342,18.765661,addition,0.6052297,Q2 2017,TRANSPORTS,13F,6/30/21,22.8299,13.23
Arbutus biopharma corp,ABUS,,5835573,17682000,0.00049145,0.0002,3373,3737863,178.187786,addition,5.8849338,Q3 2017,HEALTH CARE,13F,6/30/21,3.163,4.03
4d molecular therapeutics  inc.,FDMT,,731410,17612000,0.000489504,0.0007,3374,184006,33.614296,addition,2.7101048,Q4 2020,HEALTH CARE,13F,6/30/21,38.5096,24.03
Sqz biotechnologies co,SQZ,,1215951,17571000,0.000488365,0.0001,3375,983747,423.656354,addition,4.3353441,Q4 2020,HEALTH CARE,13F,6/30/21,16.9516,13.39
Nokia corp. adr class a adr,NOK,,3294745,17529000,0.000487197,0.0003,3376,859553,35.297135,addition,0.0580525,Q4 2020,INFORMATION TECHNOLOGY,13F,6/30/21,4.3148,5.68
Home bancorp inc. (la),HBCP,,458729,17482000,0.000485891,0.0005,3377,-13444,-2.847261,reduction,5.3057256,Q2 2016,FINANCE,13F,6/30/21,36.76,41.75
Gp strategies corp,GPX,,843772,17466080.4,0.000485448,0.0004,3378,-38963,-4.413895,reduction,4.8075791,,INDUSTRIALS,13G,9/30/21,,
Ocwen financial corp,OCN,,560593,17367000,0.000482695,0.0001,3379,403267,256.325719,addition,6.1006766,Q4 2009,FINANCE,13F,6/30/21,40.8193,31.41
Vertex energy inc,VTNR,,1312514,17364000,0.000482611,0,3380,1297015,8368.378605,addition,2.1412909,Q1 2017,INDUSTRIALS,13F,6/30/21,13.0878,4.89
Stagwell inc,STGW,,2962701,17332000,0.000481722,0,3381,2773433,1465.347021,addition,3.8196913,Q2 2011,COMMUNICATIONS,13F,6/30/21,6.0014,8.68
Intercorp financial services inc,IFS,,689868,17329000,0.000481638,0.0005,3382,65168,10.431887,addition,0.5975589,Q4 2020,FINANCE,13F,6/30/21,31.2595,28.72
Twitter inc,TWTR,PRN,14110000,17325000,0.000481527,0.0007,3383,-6040000,-29.975186,reduction,N/A,Q1 2017,COMMUNICATIONS,13F,6/30/21,,53.54
Brt apartments,BRT,,994166,17239000,0.000479137,0.0005,3384,-65958,-6.221725,reduction,5.4689965,Q1 2017,REAL ESTATE,13F,6/30/21,11.38,19.9
